m_slr,m_ne,cross,error
425,244,3.147e-06,1.354e-08
425,27,3.204e-06,1.326e-08
425,42,3.221e-06,1.424e-08
425,46,3.226e-06,1.348e-08
425,55,3.21e-06,1.481e-08
425,65,3.231e-06,1.35e-08
425,71,3.222e-06,1.315e-08
426,116,3.205e-06,1.272e-08
426,122,3.188e-06,1.463e-08
426,126,3.178e-06,1.411e-08
426,131,3.186e-06,1.162e-08
426,143,3.173e-06,1.29e-08
426,144,3.167e-06,1.267e-08
426,146,1.139e-06,4.263e-09
426,178,3.181e-06,1.324e-08
426,179,3.176e-06,1.171e-08
426,2,3.187e-06,1.525e-08
426,21,3.186e-06,1.651e-08
426,230,3.134e-06,1.385e-08
426,32,3.185e-06,1.442e-08
426,41,3.166e-06,1.153e-08
426,44,3.197e-06,1.732e-08
426,5,3.188e-06,1.184e-08
426,59,3.191e-06,1.293e-08
426,83,3.185e-06,1.203e-08
426,97,3.196e-06,1.3e-08
427,119,3.158e-06,1.239e-08
427,14,3.151e-06,6.923e-09
427,158,3.147e-06,1.227e-08
427,177,3.13e-06,1.413e-08
427,182,3.128e-06,1.158e-08
427,187,3.127e-06,1.259e-08
427,19,3.17e-06,1.091e-08
427,192,3.14e-06,1.279e-08
427,217,3.135e-06,1.23e-08
427,222,3.107e-06,1.61e-08
427,228,3.099e-06,1.74e-08
427,235,3.095e-06,1.168e-08
427,245,3.084e-06,1.141e-08
427,249,3.073e-06,1.035e-08
427,30,3.163e-06,1.196e-08
427,79,3.135e-06,1.419e-08
427,81,3.151e-06,1.2e-08
427,96,3.178e-06,1.597e-08
428,105,3.108e-06,1.133e-08
428,115,3.118e-06,1.43e-08
428,117,3.118e-06,1.365e-08
428,121,3.111e-06,1.545e-08
428,130,3.115e-06,1.526e-08
428,132,3.117e-06,1.19e-08
428,133,3.132e-06,1.307e-08
428,143,3.123e-06,1.401e-08
428,147,3.129e-06,1.178e-08
428,159,3.123e-06,1.644e-08
428,160,3.109e-06,1.553e-08
428,175,3.117e-06,1.298e-08
428,194,3.098e-06,1.133e-08
428,197,3.095e-06,1.258e-08
428,200,3.089e-06,1.214e-08
428,224,3.074e-06,1.212e-08
428,226,3.088e-06,1.17e-08
428,233,3.094e-06,1.263e-08
428,241,3.06e-06,1.281e-08
428,28,3.141e-06,1.287e-08
428,40,3.132e-06,1.149e-08
428,51,3.157e-06,1.252e-08
428,72,3.128e-06,1.085e-08
428,75,3.132e-06,1.547e-08
429,127,3.079e-06,1.593e-08
429,14,3.08e-06,1.341e-08
429,155,3.072e-06,1.087e-08
429,16,3.095e-06,1.15e-08
429,165,3.072e-06,1.148e-08
429,171,3.085e-06,1.437e-08
429,189,3.077e-06,1.391e-08
429,199,3.068e-06,1.237e-08
429,21,3.095e-06,1.309e-08
429,217,3.047e-06,1.334e-08
429,47,3.09e-06,1.155e-08
429,48,3.099e-06,1.111e-08
429,51,3.099e-06,1.232e-08
429,80,3.096e-06,1.264e-08
429,81,3.112e-06,1.335e-08
429,84,3.119e-06,1.275e-08
430,104,3.071e-06,1.195e-08
430,136,3.073e-06,1.261e-08
430,150,3.069e-06,1.418e-08
430,153,3.053e-06,1.12e-08
430,156,3.059e-06,1.292e-08
430,157,3.071e-06,1.385e-08
430,163,3.048e-06,1.232e-08
430,173,3.044e-06,1.384e-08
430,181,3.053e-06,1.187e-08
430,193,3.044e-06,1.273e-08
430,205,3.029e-06,1.244e-08
430,222,3.018e-06,1.115e-08
430,235,3.014e-06,1.354e-08
430,25,3.078e-06,1.432e-08
430,27,3.087e-06,1.408e-08
430,3,3.095e-06,1.24e-08
430,51,3.081e-06,1.707e-08
430,73,3.072e-06,1.185e-08
430,94,3.072e-06,1.232e-08
430,97,3.073e-06,1.235e-08
431,10,3.056e-06,1.389e-08
431,11,3.049e-06,1.125e-08
431,117,3.02e-06,1.287e-08
431,167,3.023e-06,1.486e-08
431,176,2.989e-06,1.245e-08
431,195,3.018e-06,1.405e-08
431,21,3.043e-06,1.235e-08
431,211,3.012e-06,1.211e-08
431,52,3.027e-06,1.222e-08
431,54,3.043e-06,1.18e-08
431,57,3.038e-06,1.386e-08
431,75,3.022e-06,1.147e-08
431,94,3.032e-06,1.612e-08
432,126,2.994e-06,1.052e-08
432,16,2.997e-06,1.099e-08
432,162,3.002e-06,1.463e-08
432,188,2.979e-06,1.082e-08
432,196,2.973e-06,1.293e-08
432,212,2.965e-06,1.244e-08
432,43,3.014e-06,1.101e-08
432,45,3.015e-06,1.413e-08
432,58,2.997e-06,1.305e-08
432,75,3.003e-06,1.434e-08
432,87,3.027e-06,1.178e-08
432,9,3.011e-06,1.441e-08
432,94,3.013e-06,1.287e-08
432,97,2.998e-06,1.301e-08
433,1,2.997e-06,1.359e-08
433,108,2.963e-06,1.135e-08
433,110,2.983e-06,1.264e-08
433,117,2.974e-06,1.156e-08
433,125,2.974e-06,1.254e-08
433,146,2.955e-06,1.306e-08
433,159,2.942e-06,1.463e-08
433,192,2.954e-06,1.117e-08
433,195,2.938e-06,1.116e-08
433,21,2.989e-06,1.198e-08
433,233,2.92e-06,1.23e-08
433,33,2.982e-06,1.305e-08
433,38,2.969e-06,1.276e-08
433,53,2.984e-06,1.094e-08
433,68,2.97e-06,1.293e-08
433,95,2.963e-06,1.139e-08
433,97,2.967e-06,1.515e-08
434,113,2.935e-06,1.253e-08
434,116,2.952e-06,1.475e-08
434,121,2.946e-06,1.2e-08
434,136,2.951e-06,1.334e-08
434,14,2.955e-06,1.187e-08
434,150,2.937e-06,1.125e-08
434,188,2.913e-06,1.025e-08
434,207,2.921e-06,1.178e-08
434,208,2.918e-06,1.188e-08
434,209,2.915e-06,1.23e-08
434,237,2.891e-06,1.332e-08
434,249,2.895e-06,1.224e-08
434,43,2.947e-06,1.567e-08
434,45,2.949e-06,1.141e-08
434,57,2.949e-06,9.853e-09
434,74,2.954e-06,1.155e-08
434,79,2.942e-06,1.098e-08
434,8,2.955e-06,1.272e-08
435,1,2.936e-06,1.179e-08
435,119,2.911e-06,1.164e-08
435,12,2.921e-06,1.156e-08
435,120,2.933e-06,1.217e-08
435,145,2.929e-06,1.349e-08
435,160,2.91e-06,1.305e-08
435,19,2.912e-06,1.405e-08
435,193,2.899e-06,1.365e-08
435,207,2.879e-06,1.545e-08
435,211,2.904e-06,1.182e-08
435,224,2.893e-06,1.052e-08
435,226,2.875e-06,1.564e-08
435,247,2.866e-06,1.265e-08
435,29,2.947e-06,1.109e-08
435,3,2.917e-06,1.107e-08
435,47,2.921e-06,1.202e-08
435,61,2.929e-06,1.262e-08
435,62,2.931e-06,1.245e-08
436,105,2.905e-06,1.363e-08
436,14,2.916e-06,1.075e-08
436,145,2.897e-06,1.332e-08
436,155,2.887e-06,1.134e-08
436,168,2.866e-06,1.02e-08
436,19,2.898e-06,1.211e-08
436,191,2.872e-06,1.243e-08
436,207,2.865e-06,1.089e-08
436,218,2.87e-06,1.084e-08
436,243,2.831e-06,1.366e-08
436,249,2.828e-06,1.013e-08
436,40,2.886e-06,1.2e-08
437,100,2.866e-06,1.183e-08
437,119,2.881e-06,1.283e-08
437,121,2.851e-06,1.266e-08
437,132,2.857e-06,1.188e-08
437,134,2.857e-06,1.123e-08
437,135,2.865e-06,1.147e-08
437,148,2.863e-06,9.848e-09
437,191,2.854e-06,1.092e-08
437,213,2.82e-06,1.255e-08
437,232,2.831e-06,1.254e-08
437,50,2.867e-06,1.213e-08
437,55,2.865e-06,1.278e-08
437,74,2.858e-06,1.084e-08
437,75,2.863e-06,1.238e-08
437,79,2.86e-06,1.23e-08
437,9,2.878e-06,1.059e-08
437,93,2.865e-06,1.799e-08
438,115,2.818e-06,1.022e-08
438,144,2.833e-06,1.209e-08
438,149,2.84e-06,1.04e-08
438,15,2.847e-06,1.095e-08
438,156,2.84e-06,1.171e-08
438,162,2.825e-06,1.241e-08
438,164,2.815e-06,1.299e-08
438,168,2.822e-06,1.442e-08
438,185,2.825e-06,1.225e-08
438,188,2.82e-06,1.23e-08
438,202,2.823e-06,1.087e-08
438,238,2.821e-06,1.068e-08
438,243,2.79e-06,9.912e-09
438,249,2.794e-06,1.084e-08
438,48,2.849e-06,1.246e-08
438,56,2.832e-06,1.448e-08
438,60,2.827e-06,1.2e-08
438,65,2.836e-06,1.151e-08
438,69,2.839e-06,1.352e-08
438,72,2.842e-06,1.054e-08
438,83,2.835e-06,1.042e-08
439,104,2.82e-06,1.168e-08
439,121,2.816e-06,1.036e-08
439,137,2.804e-06,1.202e-08
439,140,2.804e-06,1.102e-08
439,150,2.787e-06,1.249e-08
439,154,2.812e-06,1.248e-08
439,160,2.806e-06,1.237e-08
439,232,2.771e-06,6.631e-09
439,236,2.768e-06,1.018e-08
439,42,2.824e-06,9.701e-09
439,49,2.824e-06,1.025e-08
439,53,2.812e-06,1.346e-08
439,56,2.811e-06,1.075e-08
439,57,2.811e-06,1.171e-08
439,63,2.818e-06,1.129e-08
439,89,2.803e-06,1.25e-08
439,96,2.809e-06,1.307e-08
440,10,2.786e-06,1.16e-08
440,105,2.79e-06,1.176e-08
440,110,2.787e-06,1.143e-08
440,120,2.795e-06,1.154e-08
440,131,2.783e-06,1.204e-08
440,137,2.776e-06,1.013e-08
440,138,2.783e-06,1.336e-08
440,187,2.759e-06,1.211e-08
440,194,2.772e-06,1.013e-08
440,196,2.747e-06,1.358e-08
440,230,2.748e-06,1.033e-08
440,235,2.733e-06,1.242e-08
440,38,2.792e-06,1.121e-08
440,41,2.807e-06,1.326e-08
440,46,2.784e-06,1.088e-08
440,55,2.787e-06,1.144e-08
440,7,2.795e-06,1.064e-08
440,9,2.759e-06,1.343e-08
440,95,2.788e-06,1.126e-08
441,119,2.756e-06,1.256e-08
441,121,2.746e-06,1.149e-08
441,149,2.749e-06,1.361e-08
441,154,2.745e-06,1.143e-08
441,160,2.748e-06,1.371e-08
441,17,2.765e-06,1.162e-08
441,175,2.732e-06,1.151e-08
441,193,2.714e-06,1.327e-08
441,238,2.694e-06,9.345e-09
441,244,2.706e-06,1.072e-08
441,30,2.762e-06,1.045e-08
441,38,2.773e-06,1.089e-08
441,51,2.76e-06,1.108e-08
441,6,2.772e-06,1.325e-08
441,70,2.759e-06,1.02e-08
441,8,2.765e-06,1.306e-08
441,87,2.758e-06,1.25e-08
441,97,2.751e-06,1.276e-08
442,100,8.461e-06,2.128e-08
442,117,2.717e-06,1.305e-08
442,146,2.715e-06,1.163e-08
442,155,2.724e-06,1.105e-08
442,160,2.73e-06,1.018e-08
442,161,2.712e-06,1.459e-08
442,190,2.695e-06,1.017e-08
442,205,2.709e-06,1.189e-08
442,209,2.707e-06,1.124e-08
442,212,2.686e-06,1.092e-08
442,230,2.695e-06,1.285e-08
442,246,2.687e-06,1.173e-08
442,25,2.746e-06,1.032e-08
442,34,2.726e-06,1.021e-08
442,6,2.753e-06,1.251e-08
442,66,2.736e-06,1.308e-08
442,77,5.186e-06,2.604e-08
442,94,2.738e-06,1.123e-08
442,99,2.736e-06,1.269e-08
443,101,2.701e-06,1.264e-08
443,109,2.707e-06,1.108e-08
443,110,2.702e-06,9.942e-09
443,132,2.71e-06,3.875e-09
443,134,2.706e-06,1.024e-08
443,146,2.687e-06,9.853e-09
443,158,2.687e-06,1.187e-08
443,16,2.71e-06,1.266e-08
443,18,2.712e-06,1.178e-08
443,189,2.683e-06,9.338e-09
443,200,2.697e-06,1.308e-08
443,206,2.681e-06,1.058e-08
443,220,2.689e-06,1.058e-08
443,248,2.672e-06,9.9e-09
443,40,2.721e-06,1.041e-08
443,53,2.705e-06,1.123e-08
443,73,2.711e-06,1.181e-08
443,8,2.719e-06,1.033e-08
443,85,2.72e-06,1.31e-08
443,86,2.718e-06,1.129e-08
444,124,2.674e-06,1.174e-08
444,129,2.67e-06,1.114e-08
444,131,2.661e-06,1.039e-08
444,133,2.674e-06,9.47e-09
444,15,2.674e-06,1.108e-08
444,152,2.667e-06,1.292e-08
444,182,2.664e-06,1.056e-08
444,202,2.653e-06,1.149e-08
444,233,2.64e-06,1.284e-08
444,29,2.678e-06,1.11e-08
444,52,2.681e-06,1.098e-08
444,53,2.684e-06,1.049e-08
444,76,2.698e-06,1.088e-08
444,79,2.691e-06,1.014e-08
444,81,2.698e-06,9.548e-09
444,92,2.679e-06,1.095e-08
444,98,2.682e-06,1.488e-08
445,1,2.67e-06,1.081e-08
445,123,2.645e-06,1.149e-08
445,127,2.666e-06,1.162e-08
445,14,2.664e-06,9.869e-09
445,160,2.646e-06,1.042e-08
445,177,2.641e-06,9.928e-09
445,197,2.635e-06,1.043e-08
445,242,2.608e-06,9.885e-09
445,243,2.616e-06,1.271e-08
445,248,2.623e-06,1.108e-08
445,43,2.654e-06,1.083e-08
445,45,2.659e-06,1.112e-08
445,59,2.655e-06,9.865e-09
445,80,2.662e-06,1.358e-08
445,86,2.656e-06,9.246e-09
445,88,2.665e-06,8.885e-09
445,99,2.646e-06,1.042e-08
446,103,2.603e-06,1.137e-08
446,118,2.625e-06,1.129e-08
446,127,2.613e-06,1.232e-08
446,13,2.632e-06,1.039e-08
446,148,2.627e-06,1.216e-08
446,165,2.625e-06,1.08e-08
446,22,2.64e-06,9.475e-09
446,225,2.589e-06,1.048e-08
446,234,2.576e-06,9.232e-09
446,32,2.65e-06,1.037e-08
446,34,2.654e-06,1.073e-08
446,38,2.628e-06,1.242e-08
446,78,2.656e-06,9.308e-09
446,81,2.623e-06,1.13e-08
446,82,2.649e-06,1.05e-08
447,105,2.615e-06,1.082e-08
447,133,2.592e-06,9.256e-09
447,142,2.59e-06,1.011e-08
447,195,2.581e-06,8.489e-09
447,205,2.58e-06,9.908e-09
447,222,2.56e-06,1.036e-08
447,240,2.566e-06,1.044e-08
447,241,2.568e-06,1.117e-08
447,242,2.564e-06,9.397e-09
447,61,2.614e-06,1.186e-08
447,85,2.619e-06,9.167e-09
447,94,2.598e-06,1.118e-08
448,132,2.584e-06,9.57e-09
448,192,2.565e-06,8.865e-09
448,215,2.554e-06,1.015e-08
448,217,2.555e-06,9.528e-09
448,236,2.548e-06,1.044e-08
448,240,2.546e-06,8.569e-09
448,40,2.587e-06,9.045e-09
448,68,2.595e-06,9.895e-09
449,104,2.545e-06,1.022e-08
449,129,2.542e-06,1.123e-08
449,131,2.556e-06,9.653e-09
449,132,2.551e-06,9.642e-09
449,148,2.541e-06,9.891e-09
449,159,2.544e-06,1.292e-08
449,171,2.561e-06,9.656e-09
449,210,2.521e-06,9.837e-09
449,227,2.508e-06,8.454e-09
449,243,2.514e-06,9.213e-09
449,53,2.568e-06,9.923e-09
449,55,2.559e-06,9.337e-09
449,56,2.558e-06,1.198e-08
449,62,2.576e-06,8.869e-09
450,1,2.542e-06,9.234e-09
450,11,2.538e-06,8.77e-09
450,12,2.531e-06,1.08e-08
450,150,2.526e-06,8.723e-09
450,156,2.54e-06,9.923e-09
450,169,2.539e-06,1.107e-08
450,172,2.512e-06,1.132e-08
450,209,2.492e-06,8.15e-09
450,222,2.512e-06,1.002e-08
450,234,2.491e-06,1.141e-08
450,32,2.547e-06,1.006e-08
450,36,2.54e-06,1.129e-08
450,60,2.54e-06,1.1e-08
450,76,2.53e-06,1.167e-08
450,77,2.527e-06,9.67e-09
450,79,2.527e-06,1.067e-08
450,80,2.533e-06,8.754e-09
450,94,2.538e-06,1.11e-08
451,121,2.51e-06,1.03e-08
451,147,2.511e-06,9.56e-09
451,156,2.515e-06,1.072e-08
451,181,2.497e-06,1.021e-08
451,193,2.481e-06,1.28e-08
451,21,2.524e-06,1.034e-08
451,210,2.478e-06,9.465e-09
451,24,2.514e-06,1.238e-08
451,34,2.522e-06,9.654e-09
451,51,2.516e-06,1.134e-08
451,58,2.519e-06,9.538e-09
451,6,2.524e-06,9.617e-09
451,7,2.509e-06,9.307e-09
451,94,2.506e-06,9.192e-09
451,95,2.521e-06,1.071e-08
451,99,2.513e-06,1.093e-08
452,1,2.494e-06,6.802e-09
452,100,2.495e-06,9.85e-09
452,162,2.492e-06,9.416e-09
452,187,2.47e-06,1.07e-08
452,192,2.455e-06,1.04e-08
452,207,2.468e-06,9.416e-09
452,214,2.464e-06,9.992e-09
452,226,2.456e-06,1.028e-08
452,244,2.447e-06,1.058e-08
452,247,2.442e-06,1.029e-08
452,28,2.492e-06,1.162e-08
452,35,2.503e-06,1.218e-08
452,4,2.494e-06,1.061e-08
452,47,2.5e-06,1.023e-08
452,71,2.483e-06,9.398e-09
452,82,2.477e-06,9.636e-09
452,98,2.483e-06,8.719e-09
453,10,2.497e-06,9.974e-09
453,106,2.462e-06,9.834e-09
453,107,2.473e-06,9.857e-09
453,129,2.448e-06,9.432e-09
453,239,2.426e-06,5.467e-09
453,246,2.424e-06,8.629e-09
453,39,2.475e-06,9.816e-09
453,40,2.463e-06,8.959e-09
453,41,2.464e-06,1.12e-08
453,5,1.622e-06,5.467e-09
453,61,2.463e-06,1.171e-08
453,70,2.469e-06,1.066e-08
453,78,2.473e-06,9.669e-09
453,94,2.476e-06,9.647e-09
454,116,2.431e-06,9.245e-09
454,13,8.715e-06,2.174e-08
454,137,2.446e-06,1.012e-08
454,173,2.434e-06,1.014e-08
454,175,2.43e-06,1.037e-08
454,191,2.435e-06,8.143e-09
454,202,2.426e-06,9.475e-09
454,236,2.412e-06,1.041e-08
454,32,2.43e-06,1.047e-08
454,41,2.445e-06,1.003e-08
454,62,2.453e-06,8.853e-09
454,92,2.434e-06,1.173e-08
455,134,2.434e-06,1.081e-08
455,138,2.402e-06,8.791e-09
455,163,2.419e-06,9.967e-09
455,17,2.435e-06,1.02e-08
455,187,2.398e-06,6.599e-09
455,27,2.436e-06,8.428e-09
455,28,2.41e-06,1.067e-08
455,59,2.406e-06,1.01e-08
455,65,2.424e-06,9.592e-09
455,85,2.409e-06,1.167e-08
455,9,2.43e-06,1.163e-08
456,11,2.392e-06,8.833e-09
456,119,2.381e-06,1.14e-08
456,123,2.395e-06,8.14e-09
456,135,2.391e-06,9.698e-09
456,137,2.381e-06,8.873e-09
456,146,2.386e-06,8.468e-09
456,150,2.401e-06,9.788e-09
456,183,2.387e-06,1.004e-08
456,185,2.383e-06,8.529e-09
456,187,2.373e-06,1.095e-08
456,188,2.374e-06,8.487e-09
456,242,2.36e-06,8.923e-09
456,249,2.357e-06,9.873e-09
456,34,2.402e-06,8.67e-09
456,57,2.408e-06,1.006e-08
457,105,2.381e-06,8.722e-09
457,116,2.372e-06,9.48e-09
457,117,2.354e-06,1.026e-08
457,119,2.385e-06,8.662e-09
457,13,2.38e-06,1.11e-08
457,161,2.374e-06,1.112e-08
457,163,2.348e-06,8.736e-09
457,164,2.372e-06,9.358e-09
457,165,2.364e-06,8.372e-09
457,178,2.368e-06,1.268e-08
457,181,2.356e-06,9.345e-09
457,187,2.371e-06,1.037e-08
457,188,2.352e-06,7.713e-09
457,191,2.352e-06,9.207e-09
457,210,2.348e-06,8.916e-09
457,247,2.328e-06,9.194e-09
457,3,2.385e-06,9.841e-09
457,4,2.37e-06,9.91e-09
457,44,2.385e-06,1.137e-08
457,55,2.367e-06,9.047e-09
457,57,2.364e-06,1.045e-08
457,6,2.375e-06,1.007e-08
457,8,2.372e-06,8.273e-09
457,88,2.384e-06,9.288e-09
457,91,2.378e-06,8.636e-09
457,99,2.364e-06,1.007e-08
458,119,2.363e-06,1.084e-08
458,148,2.344e-06,8.345e-09
458,15,2.362e-06,1.026e-08
458,163,2.333e-06,9.383e-09
458,179,2.344e-06,7.77e-09
458,195,2.33e-06,1.027e-08
458,198,2.349e-06,8.746e-09
458,208,2.322e-06,9.479e-09
458,226,2.318e-06,1.022e-08
458,231,2.318e-06,9.551e-09
458,233,2.318e-06,8.62e-09
458,246,2.317e-06,8.082e-09
458,27,2.357e-06,8.053e-09
458,36,2.356e-06,9.655e-09
458,50,2.358e-06,8.759e-09
458,74,2.347e-06,8.175e-09
459,134,2.318e-06,8.327e-09
459,139,2.322e-06,1.079e-08
459,143,2.335e-06,8.809e-09
459,153,2.329e-06,7.976e-09
459,16,2.341e-06,9.555e-09
459,188,2.306e-06,8.718e-09
459,199,2.306e-06,8.795e-09
459,211,2.309e-06,8.495e-09
459,227,2.286e-06,1.039e-08
459,24,2.331e-06,8.566e-09
459,41,2.344e-06,9.262e-09
459,49,2.335e-06,7.354e-09
459,52,2.339e-06,9.22e-09
459,55,2.342e-06,1.222e-08
459,60,2.334e-06,7.416e-09
459,69,2.332e-06,9.073e-09
459,83,2.326e-06,9.257e-09
459,88,2.332e-06,9.63e-09
459,94,2.338e-06,8.291e-09
460,124,2.318e-06,1.133e-08
460,183,2.289e-06,8.806e-09
460,184,2.287e-06,1.237e-08
460,187,2.284e-06,8.306e-09
460,204,2.281e-06,8.783e-09
460,225,2.28e-06,8.818e-09
460,243,2.259e-06,9.717e-09
460,245,2.267e-06,1.14e-08
460,248,2.268e-06,9.542e-09
460,3,2.319e-06,1.143e-08
460,61,2.307e-06,8.856e-09
460,67,2.317e-06,7.475e-09
460,70,2.318e-06,8.921e-09
460,71,2.313e-06,9.571e-09
460,81,2.312e-06,9.524e-09
460,9,2.322e-06,8.34e-09
461,128,2.282e-06,9.02e-09
461,22,2.295e-06,9.649e-09
461,23,2.303e-06,9.107e-09
461,34,2.284e-06,8.267e-09
461,56,2.282e-06,8.608e-09
461,7,2.295e-06,7.973e-09
461,83,2.289e-06,9.784e-09
461,89,2.291e-06,8.264e-09
461,90,2.287e-06,8.82e-09
462,128,2.264e-06,9.612e-09
462,15,2.271e-06,8.442e-09
462,178,2.251e-06,7.45e-09
462,185,2.257e-06,9.021e-09
462,187,2.248e-06,6.639e-09
462,190,2.248e-06,1.025e-08
462,20,2.288e-06,8.666e-09
462,223,2.232e-06,9.4e-09
462,224,2.228e-06,8.451e-09
462,23,2.274e-06,9.857e-09
462,241,2.216e-06,7.747e-09
462,245,2.235e-06,8.47e-09
462,246,2.219e-06,9.279e-09
462,249,2.23e-06,9.855e-09
462,28,2.266e-06,7.756e-09
462,68,2.271e-06,9.766e-09
462,70,2.282e-06,8.424e-09
462,81,4.803e-06,1.817e-08
463,114,2.259e-06,8.027e-09
463,125,2.24e-06,8.358e-09
463,141,2.236e-06,7.891e-09
463,151,2.254e-06,1.166e-08
463,153,2.251e-06,8.106e-09
463,201,2.24e-06,9.449e-09
463,206,2.224e-06,9.225e-09
463,212,2.234e-06,9.201e-09
463,221,2.209e-06,7.691e-09
463,223,3.125e-06,1.227e-08
463,245,2.208e-06,1.018e-08
463,30,2.253e-06,7.633e-09
463,49,2.266e-06,1.017e-08
463,57,2.243e-06,8.965e-09
463,59,2.251e-06,9.102e-09
463,60,2.238e-06,9.166e-09
463,64,2.232e-06,1.153e-08
463,67,2.244e-06,9.138e-09
463,75,2.241e-06,1.062e-08
463,80,2.234e-06,7.517e-09
463,88,2.242e-06,9.026e-09
464,110,2.223e-06,7.576e-09
464,124,2.215e-06,8.919e-09
464,146,4.37e-06,2.292e-08
464,152,2.222e-06,1.085e-08
464,153,2.227e-06,1.084e-08
464,155,2.189e-06,1.059e-08
464,163,2.206e-06,8.994e-09
464,182,2.205e-06,8.366e-09
464,184,2.211e-06,8.971e-09
464,187,2.213e-06,9.814e-09
464,190,2.22e-06,8.339e-09
464,205,2.199e-06,8.992e-09
464,235,2.198e-06,7.941e-09
464,39,2.227e-06,8.629e-09
464,42,2.233e-06,7.745e-09
464,44,2.241e-06,8.752e-09
464,49,2.234e-06,9.495e-09
464,74,2.227e-06,9.033e-09
464,81,2.229e-06,8.26e-09
464,92,2.225e-06,8.024e-09
465,11,2.225e-06,8.085e-09
465,119,2.204e-06,9.811e-09
465,126,2.21e-06,8.292e-09
465,130,2.203e-06,7.836e-09
465,138,2.212e-06,9.356e-09
465,143,2.204e-06,8.492e-09
465,224,2.171e-06,8.018e-09
465,244,2.164e-06,8.568e-09
465,246,2.166e-06,8.49e-09
465,32,2.21e-06,8.279e-09
465,37,2.197e-06,9.129e-09
465,41,2.214e-06,1.018e-08
465,5,2.21e-06,8.925e-09
465,70,2.206e-06,8.349e-09
466,10,2.198e-06,8.667e-09
466,100,2.177e-06,7.504e-09
466,136,2.176e-06,8.547e-09
466,155,2.188e-06,9.375e-09
466,156,2.191e-06,1.046e-08
466,162,2.182e-06,8.41e-09
466,163,2.179e-06,7.296e-09
466,166,2.168e-06,7.774e-09
466,180,2.171e-06,8.929e-09
466,181,2.167e-06,8.825e-09
466,213,2.153e-06,7.611e-09
466,244,2.145e-06,4.386e-09
466,31,2.188e-06,8.263e-09
466,33,2.185e-06,8.693e-09
466,39,2.185e-06,8.969e-09
466,50,2.08e-06,7.399e-09
466,60,2.191e-06,8.065e-09
466,84,2.188e-06,8.999e-09
467,118,2.157e-06,8.974e-09
467,136,2.153e-06,7.939e-09
467,143,2.158e-06,8.918e-09
467,148,2.158e-06,7.936e-09
467,168,2.153e-06,8.188e-09
467,176,2.148e-06,7.361e-09
467,179,2.16e-06,7.816e-09
467,184,2.152e-06,7.565e-09
467,19,2.179e-06,7.789e-09
467,195,2.151e-06,9.63e-09
467,205,2.143e-06,7.321e-09
467,221,2.143e-06,1.121e-08
467,230,2.146e-06,7.517e-09
467,232,2.135e-06,9.112e-09
467,37,2.175e-06,5.062e-09
467,42,2.181e-06,7.934e-09
467,47,2.178e-06,8.054e-09
467,53,2.171e-06,8.019e-09
467,55,2.171e-06,8.193e-09
467,77,2.173e-06,8.666e-09
468,12,2.154e-06,9.078e-09
468,123,2.148e-06,8.176e-09
468,130,2.149e-06,9.351e-09
468,136,2.141e-06,8.523e-09
468,148,2.133e-06,8.379e-09
468,161,2.141e-06,7.112e-09
468,163,2.155e-06,7.392e-09
468,164,2.144e-06,8.018e-09
468,178,2.142e-06,1.009e-08
468,215,2.122e-06,8.01e-09
468,245,2.119e-06,8.435e-09
468,31,2.152e-06,7.146e-09
468,49,2.158e-06,7.666e-09
468,7,2.152e-06,1.033e-08
468,70,2.156e-06,8.976e-09
468,74,2.16e-06,8.832e-09
468,75,2.153e-06,8.298e-09
468,9,2.137e-06,9.714e-09
468,92,2.145e-06,7.672e-09
469,126,2.131e-06,7.894e-09
469,132,2.125e-06,8.276e-09
469,150,2.123e-06,8.31e-09
469,163,2.117e-06,9.029e-09
469,172,2.109e-06,8.769e-09
469,174,2.115e-06,7.976e-09
469,217,2.101e-06,7.826e-09
469,220,2.1e-06,9.404e-09
469,232,2.097e-06,1.04e-08
469,240,2.098e-06,9.916e-09
469,245,2.081e-06,8.474e-09
469,28,2.148e-06,8.57e-09
469,39,2.121e-06,7.57e-09
469,66,2.133e-06,7.837e-09
469,70,2.131e-06,8.387e-09
469,8,2.121e-06,1.182e-08
469,92,2.136e-06,8.897e-09
470,104,2.11e-06,8.216e-09
470,110,2.111e-06,8.138e-09
470,120,2.116e-06,7.77e-09
470,13,2.126e-06,7.811e-09
470,141,2.092e-06,8.043e-09
470,142,2.101e-06,7.371e-09
470,153,1.876e-06,6.921e-09
470,167,2.097e-06,8.715e-09
470,169,2.087e-06,8.244e-09
470,170,2.085e-06,1.042e-08
470,171,2.107e-06,8.68e-09
470,206,2.082e-06,8.342e-09
470,221,2.079e-06,8.353e-09
470,223,2.089e-06,9.043e-09
470,33,2.114e-06,1.001e-08
470,73,2.119e-06,8.415e-09
470,84,2.109e-06,7.227e-09
470,9,2.11e-06,8.451e-09
470,90,2.104e-06,7.698e-09
470,98,2.108e-06,8.14e-09
470,99,2.11e-06,8.963e-09
471,136,2.09e-06,8.194e-09
471,171,2.069e-06,9.236e-09
471,172,2.079e-06,7.853e-09
471,206,2.063e-06,8.575e-09
471,230,2.072e-06,8.148e-09
471,36,2.093e-06,7.967e-09
471,41,2.082e-06,8.293e-09
471,66,2.083e-06,7.044e-09
471,67,2.092e-06,7.268e-09
